id,name,city,category,cashback,taksits,taksit_condition,address,map_lat,map_lng,parent_id
468,West Telecom,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh.,Nəsimi r-nu,Füzuli küç.73",40.3790809,49.8426525,0
469,L.k Bennett,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Nəsimi r-nu, Neftçilər pr. ev 151",40.375542,49.860076,0
470,Kaspi travel,Bakı,Səyahət şirkəti,0,3,Faizsiz,"Bakı şəh., Səbail r-nu, Səid Rüstəmov küç., 6 A",40.395877,49.840242,0
471,Parfois,Bakı,Geyim mağazası,0,3,Faizsiz,"Bakı şəh., F.X.Xoyski pr., 830, Gənclik mall TM",40.400294,49.852967,0
472,Mudo concept,Bakı,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., F.X.Xoyski pr., 830, Gənclik mall TM",40.400141,49.852977,0
473,First Fitness,Bakı,İdman və sağlamlıq,0,3,Faizsiz,"Bakı şəh., Nəsimi ray., Səməd Vurğun küç., ev.79B, 641-ci məhəllə",40.382476,49.838996,0
474,Damat,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Səbail r-nu, R.Rza küç.,24 ( Xəqani TM )",40.3720959,49.8373901,0
475,Damat 2,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Səbail r-nu, R.Rza küç.,4",40.3699497,49.8400635,526
476,Damat 3,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh.,Yasamal r-nu.,H.Cavid pr.566",40.3723481,49.8141045,526
477,Damat 4,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh.,Nərimanov r-nu,Təbriz küç.ev 106 A,Ağa Nemətulla küç.,kəs.(Metropark TM)",40.4033866,49.8553462,526
478,Xiaomi Concept,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh.,Nəsimi r. Azadlıq Pr. ev 45, m. -",40.398046,49.836815,0
479,Xiaomi Concept 2,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh.,Nəsimi r., Fikrət Əmirov ev 24",40.4092617,49.8597306,530
480,Canali,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh.,Nəsimi r-nu, Ü.Hacıbəyov küç., 57",40.3769908,49.857684,0
481,French Connection,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., F.X.Xoyski pr., 830, Gənclik mall TM",40.371042,49.849800,0
482,Mihome.az,Bakı,Mobil telefon və aksessuar,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Azadlıq pr., 107",40.386807,49.843711,0
483,Mihome.az 2,Bakı,Mobil telefon və aksessuar,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Səbail ray., Səməd Vurğun küç., ev 9, m. 18",40.372445,49.842323,534
484,Mihome.az 3,Bakı,Mobil telefon və aksessuar,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nəsimi ray., Dilarə Əliyeva küç., ev 225, m. 24",40.377108,49.845757,534
485,Skandinaviya evi,Bakı,Pərakəndə satış,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh., Xətai r-nu,Babək Prospekti 10 B",40.3884421,49.8675457,0
486,Skandinaviya evi 2,Bakı,Pərakəndə satış,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh.,Nəsimi r-nu, Səməd Vurğun küç.86",40.3866049,49.8351366,537
487,Skandinaviya evi 3,Bakı,Pərakəndə satış,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh.,Nərimanov r-nu, Təbriz küç.,106 A",40.4033875,49.8706615,537
488,Ipek Yol,Bakı,Geyim mağazası,0,3,Faizsiz,"Bakı şəh., F.X.Xoyski pr.,830, Gənclik mall TM",40.400294,49.852968,0
489,Ipek Yol Park Bulvar,Bakı,Geyim mağazası,0,3,Faizsiz,"Bakı şəh., Neftçilər pr., Park Bulvar TM",40.371042,49.849800,540
490,Faik Sönməz,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Nəsimi r-nu,S.Rəhimov ev 197",40.3763331,49.8280473,0
491,Faik Sönməz H.Cavid,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Yasamal r-nu.,H.Cavid pr.ev 14",40.3740398,49.8218235,542
492,Faik Sönməz S.Vurğun,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Səbail r-nu,S.Vurğun küç.ev 14",40.3735396,49.842316,542
493,Faik Sönməz Metropark,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Nərimanov r-nu,Təbriz küç.ev 106 A,Ağa Nemətulla küç.kəs.",40.409138,49.8625637,542
494,Puma,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Nəsimi r-nu, S.Vurğun 18 A",40.3738579,49.8403177,0
495,ByTelecom,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Y.Məmmədəliyev küç., 20 Fəvvarələr meydanı",40.3713881,49.8366602,0
496,ByTelecom 2,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Azadlıq pr., 25",40.3784178,49.8456969,547
497,Carlo Pazolini,Bakı,Ayaqqabı mağazası,0,3,Faizsiz,"Bakı şəh., F.X.Xoyski pr., 830, Gənclik mall TM",40.400141,49.852977,0
498,Ramsey,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Səbail r-nu,Nizami küç.50",40.3725941,49.8376697,0
499,Brioni,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Nəsimi r-nu, Ü.Hacıbəyov küç. 57",40.3769908,49.857684,0
500,iSpace,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Neftçilər pr., Park Bulvar TM, 1-ci mərtəbə",40.370678,49.849404,0
501,iSpace 2,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Neftçilər pr., Port Baku AVM, 1-ci mərtəbə",40.375780,49.860069,552
502,iSpace 3,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Azadlıq pr., 28 Mall AVM, 1-ci mərtəbə",40.379468,49.846318,552
503,iSpace 4,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh.,Neftçilər pr., 108, Dəniz Mall AVM, 1-ci mərtəbə",40.3582731,49.8330659,552
504,Yargıcı,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Səbail r-nu,Ü.Hacıbəyov küç.18",40.3583329,49.83518,0
505,Yargıcı 2,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh.,H.Cavid pr., 566 saylı məhəllə",40.3723481,49.8141045,556
506,SIX Metro Park,Bakı,Aksessuar mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Nərimanov r-nu., Təbriz küç.106 A, Ağa Nemətulla küçəsi ilə kəsişmə",40.4091421,49.862569,560
507,SIX 28 Mall,Bakı,Aksessuar mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Nəsimi r-nu., Azadlıq Pr. ev Füzuli küçəsinin kəsişməsi, Məhəllə 720",40.3790828,49.8445769,560
508,SIX,Bakı,Aksessuar mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Səbail r-nu., Nizami küç., 6",40.3699865,49.8275739,0
509,SIX Park Bulvar,Bakı,Aksessuar mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Səbail r-nu., Neftçilər pr.Park Bulvar tm",40.3707445,49.8475107,560
510,The Entertainer,Bakı,Oyuncaq mağazası,0,"2, 3",Faizsiz,"Bakı şəh., Neftçilər pr., 151, Port Baku TM",40.37572,49.86015,0
511,The Entertainer 28 Mall  2,Bakı,Oyuncaq mağazası,0,"2, 3",Faizsiz,"Bakı şəh., Nəsimi rayonu, Azadlıq pr., 28 Mall TM",40.37958,49.84739,562
512,The Entertainer Gənclik Mall,Bakı,Oyuncaq mağazası,0,"2, 3",Faizsiz,"Bakı şəh., Nərimanov rayonu, F.X.Xoyski pr., 830, Gənclik mall TM",40.40031,49.85296,562
513,Ted Baker,Bakı,Geyim mağazası,0,3,Faizsiz,"Bakı şəh., Neftçilər pr., 151 Port Baku TM",40.375780,49.860069,0
514,Ted Baker Gənclik Mall,Bakı,Geyim mağazası,0,3,Faizsiz,"Bakı şəh., F.X.Xoyski pr., 830, Gənclik mall TM",40.400294,49.852966,565
515,Emiland,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Məmməd Araz küç.,90",40.4060753,49.8406968,0
516,Emiland 2,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Füzuli küç.,63",40.3785467,49.8406523,567
517,Emiland 3,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh.,Ü.Hacıbəyov 13B",40.371795,49.8396961,567
518,Emiland 4,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh.,H.Cavid pr., 46",40.3687375,49.814564,567
519,Zeytun Aptek,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Suraxanı r-nu,Ə.Mehbaliyev pr. 60",40.3995265,49.9706693,0
520,Zeytun Aptek 2,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nərimanov r-nu, Təbriz küç. 95",40.403412,49.8689751,571
521,Zeytun Aptek 3,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Binəqədi r-nu, Sulutəpə qəs . 16",40.4318474,49.7698691,571
522,Zeytun Aptek 4,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nərimanov r-nu, A.Heydərov küç., 33",40.3774437,49.8427158,571
523,Zeytun Aptek 5,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nizami r-nu, C.Naxçıvanski 48",40.4035703,49.9442118,571
524,Zeytun Aptek 6,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Binəqədi r-nu, R.İsmayılov 8 Q",40.4229278,49.7996558,571
525,Zeytun Aptek 7,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Xətai r-nu, R.Quliyev küç.,",40.3715295,49.9397255,571
526,Zeytun Aptek 8,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Xətai r-nu, General Şıxlinski 36 C",40.3695192,49.9614279,571
527,Zeytun Aptek 9,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nərimanov r-nu, Ə.Rəcəbli 5",40.4100533,49.859062,571
528,Zeytun Aptek 10,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nizami r-nu, B.Nuriyev 55",40.3991738,49.9477508,571
529,Zeytun Aptek 11,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nizami r-nu, B.Nuriyev 2383",40.3978454,49.9446808,571
530,Zeytun Aptek 12,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Qaradağ r-nu, Ələt qəs.,K.Məmmədov 6",39.9391391,49.3984802,571
531,Zeytun Aptek 13,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Səbail r-nu, Musəvi küç.,7",40.3730254,49.8449578,571
532,Zeytun Aptek 14,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nizami r-nu, Q.Qarayev pr.58",40.4191022,49.9231541,571
533,Zeytun Aptek 15,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Xətai r-nu, Nəsrəddin Tusi 25",40.3757642,49.9604265,571
534,Zeytun Aptek 16,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Məhmməd Hadi 2945",40.3912333,49.953009,571
535,Zeytun Aptek 17,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Binəqədi r-nu, S.S.Axundov 14",40.4253548,49.8384242,571
536,Zeytun Aptek 18,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Binəqədi r-nu, M.Ə.Rəsulzadə ştq., Azadlıq pr.18 A",40.3780907,49.8471423,571
537,Zeytun Aptek 19,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nizami r-nu, Bəhruz Nuriyev 71",40.3978783,49.9452959,571
538,Zeytun Aptek 20,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Binəqədi r-nu, Mir Cəlal 59 K",40.4189981,49.8088684,571
539,Zeytun Aptek 21,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Binəqədi r-nu, Teymur Yaqubov küç., 24",40.4157613,49.7985912,571
540,Zeytun Aptek 22,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nəsimi r-nu, Moskva pr. 46",40.4055603,49.8049327,571
541,Zeytun Aptek 23,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Sabunçu r-nu, Bakıxanov ştq., Gəncə pr. 26A",40.3677978,49.9572389,571
542,Zeytun Aptek 24,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nəsimi r-nu, Azadlıq pr., 108",40.398074,49.8376622,571
543,Zeytun Aptek 25,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nəsimi r-nu, Dilarə Əliyeva 243",40.380092,49.8526455,571
544,Zeytun Aptek 26,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Qaradağ r-nu, Lökbatan keçid 1594",40.3758315,49.8355495,571
545,Zeytun Aptek 27,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nizami r-nu, Q.Qarayev pr.126",40.3960759,49.9509094,571
546,Zeytun Aptek 28,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Binəqədi r-nu, Mir Cəlal küç.127",40.4201438,49.8100098,571
547,Zeytun Aptek 29,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Binəqədi r-nu, Binəqədi şossesi 54",40.4447926,49.8425224,571
548,Zeytun Aptek 30,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nizami r-nu, Kamil Balakişiyev 48 B",40.4101755,49.9378579,571
549,Zeytun Aptek 31,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Səbail r-nu, Q.Abbasov küç. 48",40.3424114,49.8374427,571
550,Zeytun Aptek 32,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nərimanov r-nu, Həsənoğlu 7",40.3967015,49.8681794,571
551,Zeytun Aptek 33,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Binəqədi r-nu, Çiçək yaşayış massivi",40.4305051,49.835763,571
552,Zeytun Aptek 34,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Yasamal r-nu, Ü.Hacıbəyov küç., 13",40.3792125,49.8065232,571
553,Zeytun Aptek 35,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nəsimi r-nu, Alı Mustafayev 1",40.406581,49.8101199,571
554,Zeytun Aptek 36,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Nərimanov r-nu, Ağa Nemətulla 26",40.3989179,49.8742794,571
555,Zeytun Aptek 37,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Binəqədi r-nu, Biləcəri ştq, Yəhya Hüseynov 62",40.432202,49.8110739,571
556,Zeytun Aptek 38,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Sabunçu r-nu, Balaxanı ştq, Şəhər şos. və Balaxanı şos. kəsişməsi",40.4810978,49.8572725,571
557,Zeytun Aptek 39,Bakı,Aptek-optika,0,"2, 3",Faizsiz,"Bakı şəh., Hövsan ştq., Zeytun sovxozu 1",40.3895933,50.0724877,571
558,Coccinelle,Bakı,Çanta,0,"2, 3, 6",Faizsiz,"Bakı şəh., Səbail r-nu., Neftçilər pr.Park Bulvar tm",40.3707445,49.8475107,571
559,I AM,Bakı,Aksessuar mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Nərimanov r-nu., Fətəlixan Xoyski pr. ev 830-835-ci məhəllə",40.400135,49.8507559,0
560,Monaliza,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Səbail r-nu., Azərbaycan pr.17",40.3687775,49.7639033,0
561,Monsoon,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Nərimanov r-nu., Fətəlixan Xoyski pr. ev 830-835-ci məhəllə",40.400135,49.8507559,0
562,Pablosky,Bakı,Ayaqqabı mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Səbail r-nu., Neftçilər pr.Park Bulvar tm",40.3707445,49.8475107,0
563,VMF,Bakı,Aksessuar mağazası,0,"3, 6",Faizsiz,"Bakı şəh., H.Zərdabi pr. ev 69 (Baku Mall TM)",40.389822,49.806898,0
564,VMF Gənclik Mall,Bakı,Aksessuar mağazası,0,"3, 6",Faizsiz,"Bakı şəh., F.X.Xoyski pr. 830, (Gənclik mall TM)",40.400146,49.852945,615
565,VMF Park Bulvar,Bakı,Aksessuar mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Neftçilər pr., Dənizkənarı park (Park Bulvar TM)",40.370678,49.849404,615
566,VMF 28 Mall,Bakı,Aksessuar mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Azadlıq pr.,  28 Mall TM",40.379089,49.846771,615
567,VMF Şəki,Şəki,Aksessuar mağazası,0,"3, 6",Faizsiz,"Şəki şəh., M.F.Axundov küç., 76",41.200317,47.191420,615
568,VMF Gəncə,Gəncə,Aksessuar mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Səbayıl r-nu, T.Əliyarbəyov küç., ev 9",40.676934,46.359918,615
569,VMF Metropark,Bakı,Aksessuar mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Nərimanov r-nu, Təbriz və A.Neymətulla küçələrinin kəsişməsi",40.403394,49.872853,615
570,İrşad,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Azadlıq pr., 28 Mall Ticarət Mərkəzi",40.3790828,49.8445769,0
571,"İrşad ""28 May"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nəsimi r-nu, 28 May küç. 42",40.377271,49.848213,622
572,"İrşad ""Nərimanov"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nərimanov r-nu, Təbriz küç. 108",40.4039679,49.8712013,622
573,"İrşad ""Nərimanov-2"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nərimanov r-nu, A.Neymətulla 42",40.4021307,49.8712023,622
574,İrşad 8-ci mikrorayon,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Binəqədi r-nu, Süleyman Sani Axundov küç., ev 2 (Azadlıq metrosu)",40.4254475,49.8422796,622
575,"İrşad ""Yasamal"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Şərifzadə küç., 162",40.3893329,49.8007535,622
576,"İrşad ""Yasamal 2"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Yasamal r-nu, C.Cabbarlı küç., 609",40.3809148,49.8239348,622
577,"İrşad ""Gənclik"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nərimanov r-nu, M.K.Atatürk pr., ev 2 A",40.4050403,49.846955,622
578,"İrşad ""Sahil"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Qaradağ r-nu, Sahil qəs., Emin Quliyev küç., 42B",40.2233951,49.5744397,622
579,"İrşad ""Samsung Brand Store""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nefçilər pr., Park Bulvar TM",40.3709184,49.8478099,622
580,"İrşad ""Bakıxanov"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Sabunçu r-nu. Bakıxanov qəs. E. Xəlilov küç., 1.",40.4165607,49.9652911,622
581,"İrşad ""Qara Qarayev"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Qara Qarayev pr-ti 26B",40.4175024,49.9303625,622
582,"İrşad ""Neftçilər"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nizami r-nu, 8km, R.Rüstəmov küç., 48C",40.4093135,49.9399556,622
583,"İrşad "" 8-ci km "" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Qara Qarayev küç., 102 C",40.4063038,49.9436107,622
584,"İrşad ""Xalqlar"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Qara Qarayev küç., 126 F",40.3961116,49.9515581,622
585,"İrşad ""Əhmədli"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Sarayevo küç. 55",40.3866777,49.9550714,622
586,"İrşad ""Həzi Aslanov"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., M. Hadi küç., 144C",40.3733135,49.9516068,622
587,"İrşad Texniki Servis mərkəzi, Xətai filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Xocalı pr-ti 29, ""Dəmirçi Plaza""-nın yanı",40.3835311,49.8738785,622
588,"İrşad ""Əcəmi"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., H. Əliyev küç., 1-9 (""Memar Əcəmi"" metrosu)",40.4105941,49.8114343,622
589,"İrşad ""Lökbatan"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Lökbatan qəs., 28 May küç., 14A",40.3219853,49.7354477,622
590,"İrşad ""Masazır"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Masazır qəs., Əliağa Vahid küç.",40.365843,49.8302078,622
591,"İrşad ""Xırdalan"" filialı",Xırdalan,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Xırdalan şəh., Mehdi Hüseynzadə küç., b.1",40.4590578,49.7123193,622
592,"İrşad ""Şamaxinka"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nəsimi r-nu, A. Məhərrəmov küç., 3004 məh",40.4080565,49.8079564,622
593,"İrşad ""Məştağa"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Maştağa qəs., Heybət Heybətov küç., 20A",40.5406646,49.9421039,622
594,"İrşad ""Şüvəlan"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Xəzər r-nu, Şüvəlan qəs. A. İldırım küç. 8/12",40.5330104,50.0046428,622
595,"İrşad ""Hövsan"" filialı",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Hövsan qəs., R. Şahsuvarov küç., 1 (KATV1 yanı)",40.3603561,50.078801,622
596,"İrşad ""Sumqayıt"" filialı",Sumqayıt,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Sumqayıt şəh., 18 mkr, M. Əsədov küç., 10B",40.5597294,49.6963544,622
597,"İrşad ""Sumqayıt"" filialı 2",Sumqayıt,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Sumqayıt şəh., N. Nərimanov 1-ci mkr. 381A",40.5811953,49.6892728,622
598,İrşad Quba şəhəri,Quba,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Quba şəh., 22-ci məhəllə",41.3621343,48.5245748,622
599,İrşad Qəbələ şəhəri,Qəbələ,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Qəbələ şəh., H.Əliyev pr., (Qəbələ City Hotel ilə üzbəüz)",40.9761447,47.8408779,622
600,İrşad Bərdə şəhəri,Bərdə,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bərdə şəh., Ü.Hacıbəyov küç. (Beynəlxalq Bankın yanı)",40.3745207,47.1170573,622
601,İrşad Gəncə şəhəri,Gəncə,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Gəncə şəh., Nizami Gəncəvi pr-ti, (Zabitlər evinin yanı)",40.6779903,46.3689366,622
602,İrşad Göyçay şəhəri,Göyçay,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Göyçay şəh., Nizami küç., ev 61D",40.6498208,47.7412881,622
603,İrşad Lənkəran şəhəri,Lənkəran,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Lənkaran şəh., Həzi Aslanov Xiyabanı 25 (Dəmir yol vağzalının yanı)",38.7569672,48.8515398,622
604,World Telecom,Bakı,Mobil telefon və aksessuar,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nərimanov r-nu, Ağa Nemətulla ev 104, m. 0",40.3978283,49.8753015,0
605,World Telecom Concept,Bakı,Mobil telefon və aksessuar,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nəsimi r-nu, Bülbül Pr. ev 16, m. 0",40.3763882,49.840624,656
606,World Telecom 3,Bakı,Mobil telefon və aksessuar,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nərimanov r-nu, Əhməd Rəcəbli küç., ev 54 C,",40.4128225,49.8587878,656
607,World Telecom 4,Bakı,Mobil telefon və aksessuar,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Yasamal r-nu, Hüseyn Cavid Pr. ev 528, m. 0",40.3754775,49.8136436,656
608,World Telecom 5,Bakı,Mobil telefon və aksessuar,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Bİnəqədi r-nu, Sumqayıt Şossesi (Biləcəri Qəs.) ev 3",40.3976176,49.8028462,656
609,World Telecom 6,Bakı,Mobil telefon və aksessuar,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nəsimi r-nu, Bülbül Pr. ev 28, m. 0",40.3810607,49.8468167,656
