id,title,cashback_percent,category,category_id,region,region_id,address,phone,website,image_url,body_html
2294,Coffeeteam Cake&Chocolate,10,,,Bakı,1644,"Bakı şəhəri, Xətai rayonu, Seyid Əzim Şirvani 51",+994 77 308 08 82,https://www.instagram.com/coffeeteam__baku/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/coffeeteam-150-0.jpg,"<p>Bakı şəhəri, Xətai rayonu, Seyid Əzim Şirvani 51</p> <p>Telefon: +994 77 308 08 82</p> <p><a href=""https://www.instagram.com/coffeeteam__baku/"">Ətraflı burada</a></p> <p>&nbsp;</p>"
2301,Casa Delizia,10,Kafe və restoran,1650,Bakı,1644,"Bakı şəhəri, Bülbül pr. 35a",+994 77 393 10 00,https://www.instagram.com/casadelizia.az?igsh=amR4YzAxMW5sdzVq,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/casa-delizia-150.jpg,"<p>Bakı şəhəri, Bülbül pr. 35a</p> <p>Telefon: +994 77 393 10 00</p> <p><a href=""https://www.instagram.com/casadelizia.az?igsh=amR4YzAxMW5sdzVq"">Ətraflı burada</a></p> <p>&nbsp;</p>"
2304,Fabrik Coffee,5,Kofe,1664,Bakı,1644,"Bakı şəhəri, Bülbül pr. 35a",+994 50 986 46 51,https://www.instagram.com/fabrikcoffee/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/fabrik-coffee-150.jpg,"<p>Bakı şəhəri, Bülbül pr. 35a</p> <p>Telefon: +994 50 986 46 51</p> <p><a href=""https://www.instagram.com/fabrikcoffee/"">Ətraflı burada</a></p> <p>&nbsp;</p>"
2311,Zesto Baku,5,Kofe,1664,Bakı,1644,"Bakı şəhəri, Qara Qarayev prospekti, Özbəkistan küçəsi",+994 50 477 04 05,https://www.instagram.com/zestobaku/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/zesto-150.jpg,"<p>Bakı şəhəri, Qara Qarayev prospekti, Özbəkistan küçəsi</p> <p>Telefon: +994 50 477 04 05</p> <p><a href=""https://www.instagram.com/zestobaku/"">Ətraflı burada</a></p> <p>&nbsp;</p>"
2312,Hill Restaurant,5,Kafe və restoran,1650,Bakı,1644,"Bakı şəhəri, Abbasqulu Abbaszadə 142",+994 50 600 11 51; +994 12 404 41 99,https://www.instagram.com/hill.restaurant/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/hill-150.jpg,"<p>Bakı şəhəri, Abbasqulu Abbaszadə 142</p> <p>Telefon: +994 50 600 11 51 ; +994 12 404 41 99</p> <p><a href=""https://www.instagram.com/hill.restaurant/"">Ətraflı burada</a></p> <p>&nbsp;</p>"
2314,Art Style Coffee & Restaurant,7,Kofe,1664,Bakı,1644,"Bakı şəh., Atatürk pr. 28 (Pakistan Səfirliyinin yanı)",+994 51 632 57 72,https://www.instagram.com/artstyleitaliya/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/150.jpg,"<p>Bakı şəh., Atatürk pr. 28 (Pakistan Səfirliyinin yanı)</p> <p>Telefon: +994 51 632 57 72</p> <p><a href=""https://www.instagram.com/artstyleitaliya/"">Ətraflı burada</a></p> <p>&nbsp;</p>"
2318,Aysu Village,5,Turizm və hotellər,1660,Quba,2192,"Quba r., Qələdüz",,https://www.instagram.com/aysuvillage/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/150aysu.jpg,"<p>Quba r., Qələdüz</p> <p>Telefon: +994 70&nbsp;588 09 09</p> <p><a href=""https://www.instagram.com/aysuvillage/"">Ətraflı burada</a></p> <p>&nbsp;</p>"
2320,CAFEIN Italian snacks & Coffee Bar,10,Kofe,1664,Bakı,1644,"Bakı şəhəri, İslam Səfərli 13",+994 77 752 08 58,https://www.instagram.com/cafeinbaku/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/cafein-150.jpg,"<p>Bakı şəhəri, İslam Səfərli 13</p> <p>Telefon: +994 77 752 08 58</p> <p><a href=""https://www.instagram.com/cafeinbaku/"">Ətraflı burada</a></p> <p>&nbsp;</p>"
2331,Bolluq Store,5,Qida və içkilər,1659,İsmayıllı,2189,"İsmayıllı ray., Nəriman Nərimanov 45",,,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/bolluq-150.jpg,"<p><span><span><span>İsmayıllı ray., Nəriman Nərimanov 45</span></span></span></p> <p>&nbsp;</p> <p>&nbsp;</p>"
2332,P1oneer,5,Qida və içkilər,1659,Qusar,2191,Qusar ray.,+994773303838,https://www.instagram.com/pioneer.qusar/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/pioneer-150.jpg,"<p><span><span><span>Qusar ray.</span></span></span></p> <p><span><span><span>Tel: +994773303838</span></span></span></p> <p><a href=""https://www.instagram.com/pioneer.qusar/"">Ətraflı burada</a></p> <p>&nbsp;</p> <p>&nbsp;</p>"
2333,VİP Market,5,Qida və içkilər,1659,,,"Şamaxı ray., S.Mümtaz 74",+994512062151,https://www.instagram.com/vip_market_samaxi/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/vip-market-150.jpg,"<p><span><span><span>Şamaxı ray., S.Mümtaz 74</span></span></span></p> <p><span><span><span>Tel: +994512062151</span></span></span></p> <p><a href=""https://www.instagram.com/vip_market_samaxi/"">Ətraflı burada</a></p> <p>&nbsp;</p> <p>&nbsp;</p>"
2334,Şəki Store,5,Qida və içkilər,1659,Şəki,2195,"Şəki şəh., Məmmədəmin Rəsulzadə küç.",,https://www.instagram.com/sheki_store_official/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/seki-store-150.jpg,"<p><span><span><span>Şəki şəh., Məmmədəmin Rəsulzadə küç.</span></span></span></p> <p><a href=""https://www.instagram.com/sheki_store_official/"">Ətraflı burada</a></p> <p>&nbsp;</p> <p>&nbsp;</p>"
2335,Sarıoğulları,5,Qida və içkilər,1659,,,"Neftçala şəh., M.Əsədov küç. 63D",994514400453,https://www.instagram.com/sariogullari_market/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/sariogullari-150.jpg,"<p>Neftçala şəh., M.Əsədov küç. 63D</p> <p><span><span><span>Tel: +</span></span></span>994514400453</p> <p><a href=""https://www.instagram.com/sariogullari_market/"">Ətraflı burada</a></p> <p>&nbsp;</p> <p>&nbsp;</p>"
2336,Refem,5,Qida və içkilər,1659,Lənkəran,2193,Lənkəran şəh.,994559851607,https://www.instagram.com/refemsupermarket/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/refem-150.jpg,"<p><span><span><span>Lənkəran şəh.</span></span></span></p> <p><span><span><span>Tel: +</span></span></span>994559851607</p> <p><a href=""https://www.instagram.com/refemsupermarket/"">Ətraflı burada</a></p> <p>&nbsp;</p> <p>&nbsp;</p>"
2338,Gajar Academy,7,Təhsil və kitab mağazaları,1654,Bakı,1644,"Bakı şəhəri, Jalə Plaza, 3-cü mərtəbə",+994 51 957 16 97,https://www.instagram.com/gajar.academy/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/gajar-profil-150.jpg,"<p>Bakı şəhəri, Jalə Plaza, 3-cü mərtəbə</p> <p><span><span><span>Tel: +994 51 957 16 97</span></span></span></p> <p><a href=""https://www.instagram.com/gajar.academy/"">Ətraflı burada</a></p> <p>&nbsp;</p> <p>&nbsp;</p>"
2386,Aura Market,5,Market,2353,Tovuz,2197,"Tovuz şəh., Aş. Əkpər küç",,,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/aura-150-0.jpg,"<p><span><span><span>Tovuz şəh., Aş. Əkpər küç</span></span></span></p> <p><span><span><span>Tovuz şəh., M.Musayev küç.</span></span></span></p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>"
2387,Göyçay Store,5,Market,2353,Göyçay,2393,"Göyçay şəh, Səməd Vurğun küç.",,,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/goychay-store-logo-150.jpg,"<p><span><span><span>Göyçay şəh, Səməd Vurğun küç.</span></span></span></p> <p><span><span><span>Göyçay şəh., Atatürk küç., ev 77</span></span></span></p> <p><span><span><span>Göyçay şəh., Natəvan küç., ev 69</span></span></span></p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>"
2388,EUROMARKET,5,Market,2353,Şabran,2194,"Şabran şəh., R.Behbudov küç., ev 46",,,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/euro-150.jpg,"<p><span><span><span>Şabran şəh., R.Behbudov küç., ev 46</span></span></span></p> <p>&nbsp;</p> <p>&nbsp;</p>"
2389,Göyçə Supermarket,5,Market,2353,Qazax,2198,"Qazax şəh., Azadlıq küç.",,,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/goyce-150.jpg,"<p><span><span><span>Qazax şəh., Azadlıq küç.</span></span></span></p> <p>&nbsp;</p> <p>&nbsp;</p>"
2390,HiperStore,5,Market,2353,Quba,2192,"Qubar şəh., T.Əhmədov küç.",,,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/hiper-150.jpg,"<p><span><span><span>Qubar şəh., T.Əhmədov küç.</span></span></span></p> <p>&nbsp;</p> <p>&nbsp;</p>"
2392,Sübhan Store,5,Market,2353,Siyəzən,2394,"Siyəzən şəh., Heydər Əliyev küç.",,,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/150-1.jpg,"<p><span><span><span>Siyəzən şəh., Heydər Əliyev küç.</span></span></span></p> <p>&nbsp;</p> <p>&nbsp;</p>"
2395,BB&Co Studio,15,Gözəllik və sağlamlıq,1651,Bakı,1644,"Bakı şəh., Yasamal ray., İsmayılbəy Qutqaşınlı ev126",+994 70 800 58 38; +994 77 800 58 18,https://www.instagram.com/bbcostudio_/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/160.jpg,"<p>Bakı şəh., Yasamal ray., İsmayılbəy Qutqaşınlı ev126</p> <p>Telefon:&nbsp;<span><span><span>+994 70 800 58 38; +994 77 800 58 18</span></span></span></p> <p><a href=""https://www.instagram.com/bbcostudio_/"">Ətraflı burada</a> &nbsp;</p>"
2409,Budda Sushi,20,Kafe və restoran,1650,Bakı,1644,"Bakı şəh,Nəsimi ray, Nizami ray ev 135",+994 50 628 28 01,https://www.instagram.com/ buddhasushi.az/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/150-2.jpg,"<p>Bakı şəh,Nəsimi ray, Nizami ray ev 135</p> <p>Telefon:&nbsp;<span><span><span>+994 50 628 28 01</span></span></span></p> <p><a href=""https://www.instagram.com/ buddhasushi.az/"">Ətraflı burada</a> &nbsp;</p>"
2411,The Kaffe,10,Kafe və restoran,1650,Bakı,1644,"Bakı şəhəri, Səbail rayonu, İstiqlaliyyət küçəsi.45,",+994771710177,https://www.instagram.com/thekaffe.baku/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/151.jpg,"<p>Bakı şəhəri, Səbail rayonu, İstiqlaliyyət küçəsi.45,</p> <p>Telefon:&nbsp;+994771710177</p> <p><a href=""https://www.instagram.com/thekaffe.baku/"">Ətraflı burada</a> &nbsp;</p>"
2413,Affagato restoran,5,Kafe və restoran,1650,Bakı,1644,"Bakı şəhəri, Nəsimi rayonu, Nizami küçəsi 103",994553732222,https://www.instagram.com/affogatocoffeebaku/#,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/152.jpg,"<p>Bakı şəhəri, Nəsimi rayonu, Nizami küçəsi 103</p> <p>Telefon:&nbsp;<span><span>+</span></span><span><span><span style=""color:black"">994553732222</span></span></span></p> <p><a href=""https://www.instagram.com/affogatocoffeebaku/#"">Ətraflı burada</a> &nbsp;</p>"
2423,Kaffa Coffee,10,Kafe və restoran,1650,Sumqayıt,2057,"Ünvan:&nbsp;Sumqayıt şəhəri, 5-ci məhəllə, Azərbaycan pr. 4",+994556722192,https://www.instagram.com/kaffacupcoffee/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/kaffa-coffee-0.jpg,"<p>Ünvan:&nbsp;Sumqayıt şəhəri, 5-ci məhəllə, Azərbaycan pr. 4</p> <p>Tel.:&nbsp;+994556722192</p> <p><a href=""https://www.instagram.com/kaffacupcoffee/"">Ətraflı burada</a></p>"
2424,Mamma Cake & Eclair House,5,Kafe və restoran,1650,Bakı,1644,"Bakı şəh, Nərimanov ray, Ağa Nemətulla küç. və Heydər Əliyev prospektinin kəsişməsi pr.89",+994555144605; +994125144605,https://www.instagram.com/mamma.az/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/mamma-90.jpg,"<p>Bakı şəh, Nərimanov ray, Ağa Nemətulla küç. və Heydər Əliyev prospektinin kəsişməsi pr.89</p> <p>Tel.: +994555144605; +994125144605</p> <p><a href=""https://www.instagram.com/mamma.az/"">Ətraflı burada</a></p>"
2431,Siesta by Kahkaha,5,Kafe və restoran,1650,Bakı,1644,"Ünvan: Bakı ş, Səbail r, Zeynalabdin Tağıyev ev.8",+994555144605; +994125144605,https://www.instagram.com/siesta_baku/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/siesta-0.jpg,"<p>Ünvan: Bakı ş, Səbail r, Zeynalabdin Tağıyev ev.8</p> <p>Tel.: +994555144605; +994125144605</p> <p><a href=""https://www.instagram.com/siesta_baku/"">Ətraflı burada</a></p>"
2436,Urfa Ailəvi Restoranı,5,Kafe və restoran,1650,Şirvan,2437,"Ünvan: Şirvan rayonu, Xəqani 20",994505371040; 994555740171,https://www.instagram.com/sirvan.urfa.ailevi.restoran/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/urfa-ailevi-restoran.jpg,"<p>Ünvan: Şirvan rayonu, Xəqani 20</p> <p>Tel.: <span><span><span>+</span> <span><span style=""color:black"">994505371040&nbsp;&nbsp;</span></span></span></span><span><span><span>+ <span style=""color:black"">994555740171</span></span></span></span></p> <p><a href=""https://www.instagram.com/sirvan.urfa.ailevi.restoran/"">Ətraflı burada</a></p>"
2441,Green Store,7,Qida və içkilər,1659,Cəlilabad,2446,"Ünvan: Cəlilabad rayon, Qurtuluş prospekti",994555768122,https://www.instagram.com/greenstore_015/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/green-90-0.jpg,"<p>Ünvan: Cəlilabad rayon, Qurtuluş prospekti</p> <p>Tel.: <span><span><span>+</span>994555768122</span></span></p> <p><a href=""https://www.instagram.com/greenstore_015/"">Ətraflı burada</a></p>"
2442,Şimal Store,7,Qida və içkilər,1659,Xaçmaz,2445,"Ünvan: Xaçmaz rayonu, Armudpadar kəndi",994512261923,https://www.instagram.com/shimal_store/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/simal-90.jpg,"<p>Ünvan: Xaçmaz rayonu, Armudpadar kəndi</p> <p>Tel.: <span><span><span>+</span>994512261923</span></span></p> <p><a href=""https://www.instagram.com/shimal_store/"">Ətraflı burada</a></p>"
2443,Qədiroğlu Market,7,,,Mingəçevir,2447,"Ünvan: Mingəçevir şəhəri, Azərbaycan",99459002001,https://www.instagram.com/qediroglummc/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/qedir-90.jpg,"<p>Ünvan: Mingəçevir şəhəri, Azərbaycan</p> <p>Tel.: <span><span><span>+</span>99459002001 və *9003&nbsp;</span></span></p> <p><a href=""https://www.instagram.com/qediroglummc/"">Ətraflı burada</a></p>"
2444,ELSTORE,7,Qida və içkilər,1659,Yevlax,2448,"Ünvan: Yevlax şəhəri, Nizami Gəncəvi küçəsi 61A",994554555936,https://www.instagram.com/el_store_yevlax/,,"<p>Ünvan: Yevlax şəhəri, Nizami Gəncəvi küçəsi 61A</p> <p>Tel.: <span><span><span>+</span>994554555936</span></span></p> <p><a href=""https://www.instagram.com/el_store_yevlax/"">Ətraflı burada</a></p>"
2449,Nur Market,7,,,Gəncə,2190,"Ünvan: Gəncə şəhəri,Azərbaycan",994553889912,https://www.instagram.com/nur__market/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/nur-90.jpg,"<p>Ünvan: Gəncə şəhəri,Azərbaycan</p> <p>Tel.: <span><span><span>+</span>994553889912</span></span></p> <p><a href=""https://www.instagram.com/nur__market/"">Ətraflı burada</a></p>"
2455,San Tortino,5,Kafe və restoran,1650,Bakı,1644,"Ünvan: Bakı şəhəri, Yasamal r, Həsənbəy Zərdabi pr ev 142C",994553889912,https://www.instagram.com/santortino.az/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/162.jpg,"<p>Ünvan: Bakı şəhəri, Yasamal r, Həsənbəy Zərdabi pr ev 142C</p> <p>Tel.: <span><span><span>+</span>994553889912</span></span></p> <p><a href=""https://www.instagram.com/santortino.az/"">Ətraflı burada</a></p>"
2475,Jasett Coffee,5,,,Sumqayıt,2057,"Ünvan:&nbsp; Sumqayıt şəhəri, Bulvar küçəsi, 67A",994103110818,https://www.instagram.com/jasettcoffee/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/jasett-150.jpg,"<p>Ünvan:&nbsp;<span><span><span><span style=""color:black"">Sumqayıt şəhəri, Bulvar küçəsi, 67A</span></span></span></span></p> <p>Tel.: <span><span><span>+</span><span><span style=""color:black""> 994103110818</span></span></span></span></p> <p><a href=""https://www.instagram.com/jasettcoffee/"">Ətraflı burada</a></p>"
2477,Cafe Phile,5,Kofe,1664,Sumqayıt,2057,"Ünvan:&nbsp; Sumqayıt şəhəri, Nəriman Nərimanov küçəsi, 13/14",994998300123,https://www.instagram.com/jasettcoffee/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/167-0.jpg,"<p>Ünvan:&nbsp;<span><span><span><span style=""color:#0c1014"">Sumqayıt şəhəri, Nəriman Nərimanov küçəsi, 13/14</span></span></span></span></p> <p>Tel.: <span><span><span>+</span> <span><span style=""color:black"">994998300123</span></span></span></span></p> <p><a href=""https://www.instagram.com/jasettcoffee/"">Ətraflı burada</a></p>"
2478,Bliss Pilates,5,Gözəllik və sağlamlıq,1651,Bakı,1644,"Ünvan1 :&nbsp;Bakı şəh, Nərimanov rayonu, İzzəddin Həsənoğlu küç. 72 (Nərimanov filialı)",994502070217,https://www.instagram.com/blisspilates_baku/,https://api.xalqbank.az/resized/fit52x52/center/temp/processing/165.jpg,"<p>Ünvan1 :&nbsp;Bakı şəh, Nərimanov rayonu, İzzəddin Həsənoğlu küç. 72 (Nərimanov filialı)</p> <p>Ünvan2 :&nbsp;Bakı şəhəri, Yasamal rayonu, Əhməd Cəmil küç. 43 Renessans Palace (Elmlər filialı)</p> <p>Tel.: + 994502070217</p> <p><a href=""https://www.instagram.com/blisspilates_baku/"">Ətraflı burada</a></p>"
